Unnamed: 0,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Precision,Recall,F1_Score,Accuracy,AUROC,Features,Classifier,Scenario,Vectorizer,N-Grama,scenario,classifier,features_used,accuracy_mean,accuracy_variance,accuracy_min,accuracy_max,precision_mean,precision_variance,precision_min,precision_max,recall_mean,recall_variance,recall_min,recall_max,f1_score_mean,f1_score_variance,f1_score_min,f1_score_max
60.0,0.7307692307692307,0.6036036036036037,0.4634146341463415,0.8271604938271605,0.5671641791044776,0.6979166666666666,0.6036036036036037,0.8271604938271605,0.6979166666666666,0.6441717791411042,0.6507076181872931,,Random Forest,Review,TF-IDF,1-2,,,,,,,,,,,,,,,,,,,
61.0,0.7297297297297297,0.5634920634920635,0.3292682926829268,0.8765432098765432,0.453781512605042,0.6859903381642511,0.5634920634920635,0.8765432098765432,0.6859903381642511,0.6012269938650306,0.6802920806985847,,SVC,Review,TF-IDF,1-2,,,,,,,,,,,,,,,,,,,
62.0,0.7169811320754716,0.6,0.4634146341463415,0.8148148148148148,0.562962962962963,0.6910994764397905,0.6,0.8148148148148148,0.6910994764397905,0.6380368098159509,0.6884974405299609,,Logistic Regression,Review,TF-IDF,1-2,,,,,,,,,,,,,,,,,,,
63.0,0.0,0.4969325153374233,0.0,1.0,0.0,0.6639344262295083,0.4969325153374233,1.0,0.6639344262295083,0.4969325153374233,0.4635651912074677,,KNN,Review,TF-IDF,1-2,,,,,,,,,,,,,,,,,,,
64.0,0.6125,0.6024096385542169,0.5975609756097561,0.6172839506172839,0.6049382716049384,0.6097560975609756,0.6024096385542169,0.6172839506172839,0.6097560975609756,0.6073619631901841,0.684056007226739,,XGBoost,Review,TF-IDF,1-2,,,,,,,,,,,,,,,,,,,
65.0,0.7083333333333334,0.5826086956521739,0.4146341463414634,0.8271604938271605,0.523076923076923,0.6836734693877551,0.5826086956521739,0.8271604938271605,0.6836734693877551,0.6196319018404908,0.6705058717253839,,Random Forest,Review,TF-IDF,1-3,,,,,,,,,,,,,,,,,,,
66.0,0.8333333333333334,0.5379310344827586,0.1829268292682926,0.9629629629629628,0.3,0.6902654867256637,0.5379310344827586,0.9629629629629628,0.6902654867256637,0.5705521472392638,0.6802168021680217,,SVC,Review,TF-IDF,1-3,,,,,,,,,,,,,,,,,,,
67.0,0.7608695652173914,0.5982905982905983,0.4268292682926829,0.8641975308641975,0.546875,0.7070707070707071,0.5982905982905983,0.8641975308641975,0.7070707070707071,0.6441717791411042,0.6921108099969888,,Logistic Regression,Review,TF-IDF,1-3,,,,,,,,,,,,,,,,,,,
68.0,0.0,0.4969325153374233,0.0,1.0,0.0,0.6639344262295083,0.4969325153374233,1.0,0.6639344262295083,0.4969325153374233,0.4756097560975609,,KNN,Review,TF-IDF,1-3,,,,,,,,,,,,,,,,,,,
69.0,0.6125,0.6024096385542169,0.5975609756097561,0.6172839506172839,0.6049382716049384,0.6097560975609756,0.6024096385542169,0.6172839506172839,0.6097560975609756,0.6073619631901841,0.684056007226739,,XGBoost,Review,TF-IDF,1-3,,,,,,,,,,,,,,,,,,,
